 ,Rk,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Passes_in_Gameflow,Passes_Out_of_Gameflow,Freekick,Throughball,40_yds_pass,Crosses,Corner_Kicks,Corner_Kicks_In,Corner_Kicks_Out,Corner_Kicks_Straight,Passes_Offside,Passes_Blocked,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,League
1052,483,Diego Rico,ES,DF,DF,Real Sociedad,29,1993,35.0,21.0,17.0,11.0,7.0,12.0,27.0,44.4,15.0,18.0,5.0,13.0,20.0,55.0,51.0,1.0,746.0,985.0,75.7,12521.0,5657.0,371.0,425.0,87.3,306.0,394.0,77.7,53.0,120.0,44.2,0.0,1.5,1.7,-1.5,10.0,57.0,19.0,10.0,64.0,779.0,202.0,21.0,0.0,7.0,55.0,0.0,0.0,0.0,0.0,4.0,21.0,1186.0,68.0,385.0,514.0,296.0,8.0,1186.0,27.0,13.0,48.1,9.0,33.3,2659.0,1275.0,26.0,1.0,24.0,10.0,627.0,72.0,33.0,1.81,26.0,2.0,1.0,1.0,1.0,2.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1053,484,Rodrigo Riquelme,ES,MF,FW,Girona,22,2000,20.0,8.0,8.0,8.0,4.0,9.0,35.0,25.7,26.0,16.0,0.0,16.0,11.0,31.0,5.0,0.0,497.0,715.0,69.5,7275.0,2261.0,286.0,350.0,81.7,162.0,230.0,70.4,26.0,69.0,37.7,4.0,3.6,3.8,0.3999999999999999,33.0,42.0,28.0,7.0,85.0,677.0,34.0,13.0,4.0,3.0,78.0,11.0,6.0,1.0,0.0,4.0,29.0,1021.0,14.0,136.0,379.0,528.0,89.0,1021.0,143.0,57.0,39.9,71.0,49.7,6218.0,3354.0,97.0,42.0,62.0,30.0,764.0,171.0,69.0,2.85,46.0,6.0,10.0,4.0,3.0,0.0,9.0,0.37,3.0,3.0,0.0,2.0,1.0,0.0,La_Liga
1054,485,Sergi Roberto,ES,DF,MF,Barcelona,30,1992,22.0,15.0,12.0,6.0,4.0,7.0,18.0,38.9,11.0,15.0,7.0,8.0,11.0,33.0,16.0,0.0,850.0,936.0,90.8,12315.0,2769.0,514.0,535.0,96.1,270.0,303.0,89.1,48.0,64.0,75.0,1.0,0.9,1.3,0.09999999999999998,10.0,80.0,14.0,6.0,97.0,842.0,91.0,16.0,1.0,7.0,25.0,0.0,0.0,0.0,0.0,3.0,10.0,1051.0,30.0,179.0,565.0,312.0,31.0,1051.0,13.0,5.0,38.5,4.0,30.8,2976.0,1773.0,32.0,6.0,9.0,3.0,781.0,72.0,29.0,2.0,24.0,0.0,0.0,4.0,1.0,0.0,3.0,0.21,3.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1055,486,Lucas Robertone,AR,MF,MF,Almería,25,1997,50.0,28.0,20.0,21.0,9.0,28.0,64.0,43.8,36.0,45.0,7.0,38.0,46.0,96.0,46.0,1.0,1051.0,1364.0,77.1,18461.0,6242.0,507.0,573.0,88.5,369.0,437.0,84.4,135.0,269.0,50.2,7.0,6.6,4.5,0.40000000000000036,53.0,115.0,34.0,13.0,155.0,1211.0,147.0,68.0,10.0,15.0,137.0,64.0,25.0,34.0,0.0,6.0,18.0,1711.0,67.0,345.0,918.0,479.0,38.0,1711.0,68.0,27.0,39.7,30.0,44.1,4923.0,2510.0,48.0,7.0,44.0,19.0,1081.0,97.0,109.0,3.45,74.0,25.0,3.0,2.0,4.0,1.0,11.0,0.35,6.0,4.0,1.0,0.0,0.0,0.0,La_Liga
1056,487,Joel Roca,ES,MF,FW,Girona,17,2005,2.0,2.0,2.0,0.0,0.0,2.0,5.0,40.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,30.0,39.0,76.9,407.0,58.0,23.0,30.0,76.7,5.0,6.0,83.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,2.0,12.0,24.0,34.0,5.0,69.0,14.0,5.0,35.7,8.0,57.1,248.0,102.0,2.0,2.0,4.0,2.0,47.0,14.0,5.0,5.29,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1057,488,Enzo Roco,CL,DF,DF,Elche,29,1992,33.0,13.0,23.0,10.0,0.0,15.0,24.0,62.5,9.0,22.0,15.0,7.0,17.0,50.0,63.0,1.0,587.0,719.0,81.6,11519.0,4677.0,189.0,222.0,85.1,311.0,346.0,89.9,75.0,119.0,63.0,0.0,0.0,0.3,0.0,1.0,43.0,4.0,0.0,42.0,676.0,38.0,33.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,891.0,113.0,486.0,376.0,37.0,15.0,891.0,5.0,3.0,60.0,2.0,40.0,2360.0,1228.0,6.0,0.0,7.0,0.0,494.0,2.0,12.0,0.65,9.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1058,489,Rodri,ES,FW,MF,Betis,22,2000,16.0,11.0,5.0,9.0,2.0,8.0,17.0,47.1,9.0,10.0,0.0,10.0,13.0,29.0,2.0,0.0,732.0,858.0,85.3,10858.0,2751.0,396.0,428.0,92.5,233.0,274.0,85.0,52.0,75.0,69.3,3.0,2.2,2.1,0.7999999999999998,22.0,52.0,34.0,5.0,102.0,832.0,19.0,9.0,6.0,5.0,47.0,2.0,1.0,0.0,0.0,7.0,22.0,1015.0,6.0,119.0,473.0,438.0,53.0,1015.0,69.0,29.0,42.0,31.0,44.9,4148.0,1862.0,36.0,19.0,35.0,20.0,826.0,104.0,58.0,3.26,49.0,1.0,3.0,3.0,2.0,0.0,8.0,0.45,6.0,0.0,0.0,1.0,1.0,0.0,La_Liga
1059,490,Ángel Rodríguez,ES,FW,MF,Mallorca,35,1987,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,1.0,0.0,59.0,82.0,72.0,839.0,183.0,29.0,36.0,80.6,14.0,21.0,66.7,5.0,9.0,55.6,0.0,0.1,0.1,-0.1,3.0,6.0,1.0,0.0,6.0,78.0,4.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,4.0,15.0,61.0,52.0,21.0,128.0,6.0,2.0,33.3,4.0,66.7,402.0,121.0,3.0,4.0,12.0,4.0,99.0,19.0,5.0,1.14,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1060,491,Óscar Rodríguez Arnaiz,ES,MF,MF,Celta Vigo,24,1998,32.0,25.0,12.0,15.0,5.0,13.0,28.0,46.4,15.0,16.0,2.0,14.0,24.0,56.0,15.0,0.0,833.0,1057.0,78.8,13804.0,4087.0,431.0,477.0,90.4,294.0,363.0,81.0,82.0,159.0,51.6,0.0,2.2,2.1,-2.2,24.0,113.0,11.0,2.0,118.0,950.0,103.0,54.0,5.0,16.0,83.0,47.0,11.0,33.0,0.0,4.0,12.0,1247.0,23.0,198.0,681.0,379.0,24.0,1247.0,26.0,11.0,42.3,13.0,50.0,3192.0,1330.0,28.0,6.0,24.0,15.0,873.0,37.0,58.0,2.94,39.0,11.0,2.0,6.0,0.0,0.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1061,492,Dani Rodríguez,ES,MF,MF,Mallorca,34,1988,42.0,23.0,18.0,22.0,2.0,21.0,46.0,45.7,25.0,31.0,8.0,23.0,21.0,63.0,14.0,0.0,537.0,685.0,78.4,8403.0,2192.0,310.0,348.0,89.1,153.0,191.0,80.1,48.0,77.0,62.3,6.0,3.2,2.4,2.8,26.0,50.0,19.0,2.0,76.0,647.0,32.0,9.0,5.0,14.0,32.0,7.0,2.0,2.0,0.0,6.0,31.0,950.0,27.0,186.0,481.0,299.0,42.0,950.0,55.0,28.0,50.9,24.0,43.6,3428.0,1525.0,29.0,8.0,47.0,37.0,604.0,64.0,54.0,2.31,39.0,4.0,4.0,3.0,3.0,1.0,10.0,0.43,8.0,1.0,0.0,0.0,0.0,1.0,La_Liga
1062,493,Guido Rodríguez,AR,MF,MF,Betis,28,1994,115.0,75.0,59.0,50.0,6.0,54.0,101.0,53.5,47.0,58.0,14.0,44.0,42.0,157.0,76.0,1.0,1464.0,1688.0,86.7,23761.0,7863.0,729.0,796.0,91.6,541.0,604.0,89.6,129.0,189.0,68.3,0.0,0.4,0.8,-0.4,11.0,133.0,9.0,1.0,123.0,1596.0,86.0,84.0,3.0,20.0,9.0,0.0,0.0,0.0,0.0,6.0,14.0,2064.0,118.0,607.0,1248.0,229.0,18.0,2064.0,35.0,22.0,62.9,8.0,22.9,3909.0,1738.0,14.0,3.0,17.0,21.0,1301.0,18.0,37.0,1.16,32.0,1.0,0.0,2.0,2.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1063,494,Miguel Rodríguez,ES,MF,FW,Celta Vigo,19,2003,7.0,5.0,4.0,3.0,0.0,4.0,11.0,36.4,7.0,6.0,0.0,6.0,1.0,8.0,3.0,0.0,60.0,91.0,65.9,966.0,245.0,32.0,43.0,74.4,21.0,28.0,75.0,6.0,14.0,42.9,1.0,0.1,0.5,0.9,1.0,4.0,5.0,3.0,6.0,90.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,5.0,132.0,2.0,25.0,46.0,64.0,13.0,132.0,13.0,3.0,23.1,6.0,46.2,520.0,298.0,6.0,4.0,6.0,4.0,89.0,22.0,7.0,2.5,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.71,2.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1064,495,Rodrygo,BR,FW,MF,Real Madrid,21,2001,17.0,10.0,3.0,7.0,7.0,4.0,23.0,17.4,19.0,23.0,0.0,23.0,8.0,25.0,5.0,0.0,918.0,1050.0,87.4,10744.0,2092.0,650.0,702.0,92.6,162.0,188.0,86.2,33.0,43.0,76.7,8.0,7.0,6.2,1.0,47.0,63.0,28.0,3.0,81.0,991.0,51.0,6.0,2.0,6.0,22.0,18.0,3.0,2.0,0.0,8.0,24.0,1400.0,3.0,56.0,537.0,823.0,204.0,1399.0,169.0,81.0,47.9,68.0,40.2,6613.0,3658.0,81.0,79.0,64.0,30.0,1198.0,268.0,133.0,5.03,78.0,5.0,25.0,9.0,15.0,1.0,21.0,0.79,12.0,0.0,6.0,0.0,3.0,0.0,La_Liga
1065,496,Leonardo Román,ES,GK,GK,Mallorca,22,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,42.0,69.0,846.0,648.0,6.0,6.0,100.0,12.0,12.0,100.0,11.0,24.0,45.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,45.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,105.0,67.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1066,497,Iván Romero,ES,MF,MF,Sevilla,21,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,12.0,2.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1067,498,Oriol Romeu,ES,MF,MF,Girona,30,1991,70.0,38.0,36.0,26.0,8.0,26.0,51.0,51.0,25.0,48.0,10.0,38.0,37.0,107.0,54.0,0.0,1405.0,1626.0,86.4,24124.0,6512.0,641.0,695.0,92.2,593.0,655.0,90.5,123.0,187.0,65.8,0.0,0.9,1.3,-0.9,20.0,124.0,16.0,3.0,133.0,1576.0,43.0,41.0,3.0,12.0,13.0,0.0,0.0,0.0,0.0,7.0,19.0,1952.0,109.0,589.0,1119.0,259.0,28.0,1952.0,24.0,20.0,83.3,1.0,4.2,4448.0,2067.0,29.0,1.0,26.0,28.0,1318.0,16.0,56.0,1.71,49.0,0.0,0.0,4.0,2.0,1.0,3.0,0.09,3.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1068,499,Rubén,ES,DF,MF,Espanyol,21,2001,30.0,15.0,18.0,9.0,3.0,20.0,29.0,69.0,9.0,14.0,4.0,10.0,18.0,48.0,18.0,0.0,232.0,339.0,68.4,3895.0,1166.0,119.0,138.0,86.2,81.0,117.0,69.2,25.0,61.0,41.0,2.0,1.5,0.9,0.5,7.0,12.0,7.0,3.0,14.0,286.0,52.0,5.0,2.0,2.0,48.0,0.0,0.0,0.0,0.0,1.0,9.0,473.0,24.0,130.0,195.0,160.0,21.0,473.0,24.0,12.0,50.0,10.0,41.7,1612.0,838.0,15.0,10.0,17.0,9.0,230.0,57.0,19.0,1.92,15.0,0.0,3.0,0.0,0.0,1.0,4.0,0.4,3.0,0.0,1.0,0.0,0.0,0.0,La_Liga
1069,500,Antonio Rüdiger,DE,DF,DF,Real Madrid,29,1993,18.0,16.0,12.0,5.0,1.0,14.0,23.0,60.9,9.0,23.0,13.0,10.0,19.0,37.0,74.0,0.0,1486.0,1617.0,91.9,26566.0,8924.0,595.0,621.0,95.8,768.0,807.0,95.2,109.0,153.0,71.2,0.0,0.1,0.9,-0.1,2.0,75.0,6.0,0.0,59.0,1562.0,55.0,25.0,3.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,1814.0,194.0,907.0,840.0,79.0,25.0,1814.0,4.0,3.0,75.0,1.0,25.0,5991.0,3731.0,11.0,0.0,8.0,2.0,1339.0,10.0,18.0,0.67,16.0,0.0,0.0,1.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,La_Liga
1070,501,Aitor Ruibal,ES,DF,FW,Betis,26,1996,47.0,29.0,35.0,9.0,3.0,31.0,58.0,53.4,27.0,17.0,2.0,15.0,24.0,71.0,41.0,0.0,647.0,841.0,76.9,10213.0,3689.0,356.0,394.0,90.4,212.0,281.0,75.4,51.0,100.0,51.0,0.0,2.1,1.1,-2.1,15.0,51.0,12.0,5.0,62.0,691.0,148.0,18.0,1.0,10.0,31.0,0.0,0.0,0.0,0.0,2.0,22.0,1062.0,44.0,338.0,468.0,278.0,24.0,1062.0,67.0,35.0,52.2,31.0,46.3,2936.0,1818.0,27.0,8.0,24.0,13.0,597.0,70.0,37.0,2.29,26.0,0.0,5.0,4.0,1.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1071,502,Víctor Ruiz,ES,DF,DF,Betis,33,1989,5.0,3.0,3.0,2.0,0.0,3.0,3.0,100.0,0.0,10.0,7.0,3.0,6.0,11.0,34.0,0.0,213.0,251.0,84.9,3911.0,1737.0,88.0,98.0,89.8,104.0,111.0,93.7,18.0,37.0,48.6,0.0,0.2,0.2,-0.2,2.0,11.0,0.0,0.0,10.0,241.0,9.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,315.0,50.0,180.0,128.0,8.0,4.0,315.0,0.0,0.0,0.0,0.0,0.0,877.0,447.0,3.0,1.0,1.0,0.0,183.0,0.0,4.0,0.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1072,503,Gerónimo Rulli,AR,GK,GK,Villarreal,30,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,6.0,2.0,464.0,543.0,85.5,11876.0,7752.0,82.0,83.0,98.8,270.0,271.0,99.6,109.0,184.0,59.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,419.0,124.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,579.0,476.0,577.0,3.0,0.0,0.0,579.0,0.0,0.0,0.0,0.0,0.0,1591.0,1061.0,0.0,0.0,0.0,0.0,283.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1073,504,Franco Russo,AR,DF,DF,Mallorca,27,1994,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,3.0,5.0,5.0,0.0,46.0,60.0,76.7,957.0,445.0,17.0,23.0,73.9,22.0,24.0,91.7,7.0,13.0,53.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,58.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,12.0,47.0,28.0,3.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,163.0,63.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1074,505,Youssouf Sabaly,SN,DF,DF,Betis,29,1993,45.0,23.0,29.0,14.0,2.0,22.0,33.0,66.7,11.0,35.0,8.0,27.0,19.0,64.0,52.0,1.0,780.0,949.0,82.2,10707.0,4336.0,468.0,514.0,91.1,249.0,313.0,79.6,25.0,55.0,45.5,1.0,0.8,0.5,0.19999999999999996,12.0,51.0,9.0,1.0,72.0,769.0,176.0,19.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,4.0,25.0,1179.0,83.0,388.0,521.0,284.0,16.0,1179.0,39.0,19.0,48.7,13.0,33.3,3101.0,1754.0,36.0,3.0,25.0,25.0,671.0,64.0,33.0,1.77,19.0,2.0,7.0,1.0,3.0,1.0,2.0,0.11,0.0,0.0,1.0,1.0,0.0,0.0,La_Liga
1075,506,Umar Sadiq,NG,FW,FW,Almería,25,1997,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,22.0,36.0,61.1,254.0,34.0,11.0,15.0,73.3,8.0,11.0,72.7,0.0,0.0,0.0,0.0,0.2,0.1,-0.2,3.0,0.0,1.0,0.0,2.0,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,74.0,3.0,6.0,31.0,39.0,18.0,74.0,12.0,4.0,33.3,8.0,66.7,390.0,211.0,8.0,6.0,7.0,11.0,53.0,7.0,6.0,2.25,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1076,507,Umar Sadiq,NG,FW,FW,Real Sociedad,25,1997,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,13.0,13.0,100.0,162.0,35.0,9.0,9.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,9.0,15.0,2.0,26.0,3.0,2.0,66.7,0.0,0.0,62.0,9.0,0.0,1.0,6.0,2.0,21.0,6.0,1.0,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1077,508,Samuel Sáiz,ES,MF,MF,Girona,31,1991,2.0,2.0,0.0,2.0,0.0,1.0,2.0,50.0,1.0,3.0,0.0,3.0,0.0,2.0,1.0,1.0,122.0,162.0,75.3,1903.0,476.0,71.0,82.0,86.6,36.0,46.0,78.3,10.0,15.0,66.7,0.0,0.2,0.3,-0.2,3.0,13.0,7.0,2.0,17.0,150.0,7.0,0.0,2.0,1.0,6.0,1.0,0.0,1.0,0.0,5.0,6.0,192.0,0.0,21.0,98.0,75.0,7.0,190.0,10.0,4.0,40.0,6.0,60.0,713.0,244.0,5.0,2.0,10.0,4.0,154.0,18.0,6.0,2.23,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1078,509,Kike Salas,ES,DF,DF,Sevilla,20,2002,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,5.0,6.0,23.0,0.0,177.0,211.0,83.9,3258.0,1273.0,69.0,74.0,93.2,89.0,100.0,89.0,18.0,32.0,56.3,1.0,0.2,0.0,0.8,1.0,9.0,1.0,0.0,14.0,203.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,255.0,39.0,133.0,112.0,10.0,3.0,255.0,0.0,0.0,0.0,0.0,0.0,530.0,227.0,1.0,0.0,2.0,1.0,177.0,0.0,1.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.24,0.0,0.0,0.0,1.0,0.0,0.0,La_Liga
1079,510,Salvi,ES,FW,MF,Rayo Vallecano,31,1991,13.0,8.0,5.0,5.0,3.0,2.0,8.0,25.0,6.0,0.0,0.0,0.0,2.0,15.0,2.0,0.0,119.0,208.0,57.2,1677.0,539.0,85.0,106.0,80.2,23.0,46.0,50.0,8.0,26.0,30.8,0.0,0.7,0.8,-0.7,7.0,7.0,8.0,5.0,13.0,188.0,16.0,0.0,1.0,0.0,37.0,1.0,0.0,1.0,0.0,4.0,20.0,254.0,4.0,31.0,81.0,145.0,18.0,254.0,9.0,3.0,33.3,6.0,66.7,920.0,459.0,14.0,3.0,9.0,6.0,162.0,51.0,19.0,3.49,15.0,0.0,0.0,3.0,0.0,1.0,1.0,0.18,0.0,0.0,0.0,0.0,0.0,1.0,La_Liga
1080,511,Samuel,BR,FW,MF,Valencia,22,1999,66.0,43.0,17.0,37.0,12.0,26.0,72.0,36.1,46.0,34.0,0.0,34.0,18.0,84.0,16.0,0.0,878.0,1163.0,75.5,12024.0,2590.0,538.0,613.0,87.8,256.0,342.0,74.9,36.0,77.0,46.8,1.0,2.1,3.7,-1.1,27.0,46.0,30.0,7.0,93.0,1121.0,37.0,5.0,5.0,2.0,82.0,10.0,1.0,2.0,0.0,5.0,57.0,1611.0,15.0,178.0,582.0,881.0,162.0,1611.0,121.0,53.0,43.8,50.0,41.3,7128.0,4026.0,100.0,60.0,85.0,57.0,1165.0,260.0,99.0,3.09,63.0,1.0,16.0,7.0,11.0,1.0,14.0,0.44,8.0,0.0,1.0,3.0,2.0,0.0,La_Liga
1081,512,Fede San Emeterio,ES,MF,MF,Cádiz,25,1997,41.0,22.0,23.0,16.0,2.0,22.0,46.0,47.8,24.0,34.0,14.0,20.0,17.0,58.0,28.0,0.0,518.0,657.0,78.8,8578.0,2348.0,274.0,318.0,86.2,188.0,231.0,81.4,43.0,72.0,59.7,1.0,0.8,0.4,0.19999999999999996,6.0,45.0,5.0,1.0,45.0,640.0,12.0,12.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,12.0,834.0,64.0,251.0,498.0,91.0,8.0,834.0,5.0,2.0,40.0,2.0,40.0,1506.0,605.0,7.0,1.0,11.0,8.0,436.0,11.0,18.0,0.88,15.0,0.0,0.0,2.0,0.0,1.0,2.0,0.1,1.0,0.0,0.0,1.0,0.0,0.0,La_Liga
1082,513,Oihan Sancet,ES,MF,MF,Athletic Club,22,2000,27.0,16.0,2.0,19.0,6.0,11.0,37.0,29.7,26.0,10.0,0.0,10.0,4.0,31.0,9.0,1.0,788.0,975.0,80.8,11658.0,3001.0,453.0,516.0,87.8,271.0,329.0,82.4,41.0,59.0,69.5,2.0,4.2,2.4,-2.2,44.0,88.0,27.0,1.0,159.0,936.0,28.0,13.0,9.0,3.0,17.0,3.0,0.0,2.0,0.0,11.0,19.0,1269.0,17.0,114.0,623.0,561.0,80.0,1267.0,83.0,46.0,55.4,25.0,30.1,5286.0,2806.0,71.0,17.0,82.0,61.0,981.0,156.0,95.0,3.38,76.0,1.0,7.0,5.0,5.0,1.0,6.0,0.21,4.0,0.0,0.0,1.0,1.0,0.0,La_Liga
1083,514,Antonio Sánchez,ES,MF,DF,Mallorca,25,1997,19.0,8.0,13.0,4.0,2.0,10.0,34.0,29.4,24.0,18.0,0.0,18.0,22.0,41.0,14.0,1.0,312.0,447.0,69.8,5402.0,1314.0,146.0,176.0,83.0,122.0,156.0,78.2,33.0,69.0,47.8,0.0,0.8,0.8,-0.8,6.0,24.0,6.0,4.0,34.0,410.0,36.0,3.0,0.0,7.0,32.0,1.0,1.0,0.0,0.0,1.0,22.0,602.0,18.0,150.0,279.0,187.0,16.0,602.0,26.0,12.0,46.2,14.0,53.8,2184.0,850.0,19.0,2.0,25.0,19.0,342.0,56.0,18.0,1.51,12.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,La_Liga
1084,515,Iván Sánchez,ES,MF,FW,Valladolid,29,1992,20.0,14.0,8.0,8.0,4.0,10.0,27.0,37.0,17.0,14.0,1.0,13.0,8.0,28.0,4.0,0.0,381.0,480.0,79.4,6282.0,1895.0,175.0,201.0,87.1,160.0,183.0,87.4,29.0,53.0,54.7,1.0,1.6,1.7,-0.6000000000000001,17.0,36.0,16.0,8.0,65.0,460.0,15.0,3.0,1.0,10.0,38.0,6.0,3.0,1.0,1.0,5.0,16.0,616.0,9.0,99.0,292.0,241.0,26.0,616.0,63.0,36.0,57.1,16.0,25.4,3611.0,1974.0,31.0,12.0,21.0,15.0,472.0,61.0,42.0,3.38,31.0,4.0,4.0,2.0,1.0,0.0,2.0,0.16,1.0,1.0,0.0,0.0,0.0,0.0,La_Liga
